Volume_pre,Volume_post,diff,Distance,Nearest Label,isFusion,Frame,Label,algo_output,ground truth
1.185902132,0.0,-1.0,6.204418562,19.0,1.0,26.0,26.0,1.0,0.0
3.557706395,6.159040104,0.731182796,10.6460719,29.0,1.0,26.0,26.0,1.0,0.0
5.240922324,3.863745655,-0.262773723,1.748837989,46.0,1.0,26.0,26.0,1.0,0.0
2.142274819,3.825490748,0.785714286,1.118033989,26.0,1.0,27.0,26.0,1.0,1.0
0.382549075,0.0,-1.0,5.315072906,38.0,1.0,27.0,26.0,1.0,1.0
0.535568705,2.142274819,3.0,15.97654531,12.0,1.0,27.0,26.0,1.0,1.0
3.863745655,4.475824175,0.158415842,7.340420817,46.0,1.0,27.0,26.0,1.0,1.0
4.475824175,4.934883064,0.102564103,16.07335212,16.0,1.0,27.0,26.0,1.0,1.0
6.159040104,5.546961584,-0.099378882,5.711506086,29.0,1.0,27.0,26.0,1.0,1.0
3.825490748,0.0,-1.0,0.99380799,26.0,1.0,28.0,26.0,0.0,0.0
1.185902132,0.0,-1.0,2.637930569,19.0,1.0,28.0,26.0,0.0,0.0
2.142274819,0.0,-1.0,9.124143795,12.0,1.0,28.0,26.0,0.0,0.0
4.934883064,0.0,-1.0,8.435273923,16.0,1.0,28.0,26.0,0.0,0.0
5.546961584,0.0,-1.0,8.209075341,29.0,1.0,28.0,26.0,0.0,0.0
8.03353057,7.115412791,-0.114285714,17.17071018,255.0,1.0,0.0,255.0,0.0,1.0
0.267784352,0.0,-1.0,14.4222051,268.0,1.0,0.0,255.0,0.0,1.0
0.30603926,0.0,-1.0,6.519202405,246.0,1.0,0.0,255.0,0.0,1.0
0.382549075,0.0,-1.0,9.976472322,271.0,1.0,0.0,255.0,0.0,1.0
0.535568705,1.071137409,1.0,8.443388912,252.0,1.0,0.0,255.0,0.0,1.0
0.61207852,0.0,-1.0,12.21455331,243.0,1.0,0.0,255.0,0.0,1.0
0.803353057,0.535568705,-0.333333333,18.36472266,283.0,1.0,0.0,255.0,0.0,1.0
0.994627594,0.0,-1.0,1.660541011,250.0,1.0,0.0,255.0,0.0,1.0
1.262411947,0.726843242,-0.424242424,20.45241291,280.0,1.0,0.0,255.0,0.0,1.0
1.338921762,0.0,-1.0,9.600382645,244.0,1.0,0.0,255.0,0.0,1.0
2.983882783,2.333549356,-0.217948718,13.62166063,270.0,1.0,0.0,255.0,0.0,1.0
3.060392598,0.0,-1.0,8.823707412,258.0,1.0,0.0,255.0,0.0,1.0
4.590588897,14.95766882,2.258333333,5.840477768,232.0,1.0,0.0,255.0,0.0,1.0
7.115412791,12.05029585,0.693548387,0.720671244,255.0,1.0,1.0,255.0,1.0,1.0
1.071137409,0.0,-1.0,5.059845928,252.0,1.0,1.0,255.0,1.0,1.0
2.333549356,2.257039541,-0.032786885,8.775140251,270.0,1.0,1.0,255.0,1.0,1.0
14.95766882,3.672471118,-0.754475703,4.72828062,232.0,1.0,1.0,255.0,1.0,1.0
16.18182586,12.50935474,-0.226950355,5.457219988,229.0,1.0,1.0,255.0,1.0,1.0
12.05029585,9.181177794,-0.238095238,2.076348836,255.0,1.0,2.0,255.0,1.0,1.0
0.45905889,0.0,-1.0,5.14781507,280.0,1.0,2.0,255.0,1.0,1.0
0.535568705,0.0,-1.0,6.766137173,250.0,1.0,2.0,255.0,1.0,1.0
1.109392317,3.022137691,1.724137931,2.656067919,258.0,1.0,2.0,255.0,1.0,1.0
2.257039541,2.371804264,0.050847458,5.408326913,270.0,1.0,2.0,255.0,1.0,1.0
3.17515732,0.726843242,-0.771084337,5.330709242,265.0,1.0,2.0,255.0,1.0,1.0
3.672471118,8.1865502,1.229166667,3.482961703,232.0,1.0,2.0,255.0,1.0,1.0
6.885883346,0.918117779,-0.866666667,11.76124232,228.0,1.0,2.0,255.0,1.0,1.0
12.50935474,21.95831689,0.755351682,6.227459354,229.0,1.0,2.0,255.0,1.0,1.0
9.181177794,7.459706958,-0.1875,2.000260129,255.0,1.0,3.0,255.0,1.0,0.0
0.30603926,0.0,-1.0,7.90569415,234.0,1.0,3.0,255.0,1.0,0.0
2.371804264,1.377176669,-0.419354839,1.004987562,270.0,1.0,3.0,255.0,1.0,0.0
3.022137691,1.147647224,-0.620253165,4.692495425,258.0,1.0,3.0,255.0,1.0,0.0
8.1865502,7.650981495,-0.065420561,3.535533906,232.0,1.0,3.0,255.0,1.0,0.0
21.95831689,8.913393442,-0.594076655,6.005206075,229.0,1.0,3.0,255.0,1.0,0.0
7.459706958,11.01741335,0.476923077,3.649549438,255.0,1.0,4.0,255.0,1.0,1.0
0.30603926,0.0,-1.0,3.087272259,271.0,1.0,4.0,255.0,1.0,1.0
0.688588335,0.229529445,-0.666666667,16.28649747,279.0,1.0,4.0,255.0,1.0,1.0
1.147647224,2.371804264,1.066666667,3.008137113,258.0,1.0,4.0,255.0,1.0,1.0
1.185902132,0.0,-1.0,4.587114922,244.0,1.0,4.0,255.0,1.0,1.0
1.377176669,0.0,-1.0,10.16321283,270.0,1.0,4.0,255.0,1.0,1.0
3.060392598,0.879862872,-0.7125,3.64500112,265.0,1.0,4.0,255.0,1.0,1.0
7.650981495,9.984530851,0.305,6.627096104,232.0,1.0,4.0,255.0,1.0,1.0
8.913393442,17.71202216,0.987124464,9.891144113,229.0,1.0,4.0,255.0,1.0,1.0
11.01741335,6.503334271,-0.409722222,2.061538462,255.0,1.0,5.0,255.0,1.0,1.0
0.229529445,0.0,-1.0,17.55704987,230.0,1.0,5.0,255.0,1.0,1.0
0.229529445,0.229529445,0.0,12.3794184,279.0,1.0,5.0,255.0,1.0,1.0
0.30603926,1.071137409,2.5,11.86512748,228.0,1.0,5.0,255.0,1.0,1.0
1.185902132,0.841607964,-0.290322581,18.3781812,236.0,1.0,5.0,255.0,1.0,1.0
2.371804264,2.601333708,0.096774194,4.524100108,258.0,1.0,5.0,255.0,1.0,1.0
3.098647506,2.486568986,-0.197530864,15.24660544,238.0,1.0,5.0,255.0,1.0,1.0
9.984530851,4.055020192,-0.593869732,7.918139702,232.0,1.0,5.0,255.0,1.0,1.0
17.71202216,13.35096271,-0.246220302,3.260784576,229.0,1.0,5.0,255.0,1.0,1.0
6.503334271,9.793256314,0.505882353,1.01501022,255.0,1.0,6.0,255.0,1.0,1.0
0.382549075,0.382549075,0.0,13.50925609,270.0,1.0,6.0,255.0,1.0,1.0
0.382549075,0.0,-1.0,1.58113883,271.0,1.0,6.0,255.0,1.0,1.0
0.841607964,0.879862872,0.045454545,3.899241161,265.0,1.0,6.0,255.0,1.0,1.0
1.377176669,0.0,-1.0,6.531559188,244.0,1.0,6.0,255.0,1.0,1.0
1.759725744,0.229529445,-0.869565217,6.516664693,234.0,1.0,6.0,255.0,1.0,1.0
2.601333708,0.994627594,-0.617647059,11.63424912,258.0,1.0,6.0,255.0,1.0,1.0
4.055020192,19.70127735,3.858490566,9.723218489,232.0,1.0,6.0,255.0,1.0,1.0
13.35096271,16.48786512,0.23495702,9.056237193,229.0,1.0,6.0,255.0,1.0,1.0
9.793256314,7.957020755,-0.1875,1.118033989,255.0,1.0,7.0,255.0,1.0,0.0
0.229529445,0.0,-1.0,5.590169944,234.0,1.0,7.0,255.0,1.0,0.0
0.30603926,3.595961303,10.75,10.02652732,236.0,1.0,7.0,255.0,1.0,0.0
0.382549075,0.229529445,-0.4,9.178779875,270.0,1.0,7.0,255.0,1.0,0.0
0.994627594,0.0,-1.0,12.7637268,258.0,1.0,7.0,255.0,1.0,0.0
1.951000281,1.453686484,-0.254901961,12.09338662,279.0,1.0,7.0,255.0,1.0,0.0
16.48786512,20.27510096,0.229698376,4.612000814,229.0,1.0,7.0,255.0,1.0,0.0
19.70127735,3.17515732,-0.838834951,7.48331845,232.0,1.0,7.0,255.0,1.0,0.0
7.957020755,10.02278576,0.259615385,1.131923142,255.0,1.0,8.0,255.0,1.0,1.0
0.229529445,0.0,-1.0,9.552486587,270.0,1.0,8.0,255.0,1.0,1.0
0.420803982,0.535568705,0.272727273,11.18218772,230.0,1.0,8.0,255.0,1.0,1.0
1.262411947,0.0,-1.0,4.143472861,244.0,1.0,8.0,255.0,1.0,1.0
1.453686484,1.644961021,0.131578947,17.65021246,279.0,1.0,8.0,255.0,1.0,1.0
3.17515732,0.535568705,-0.831325301,1.052844124,232.0,1.0,8.0,255.0,1.0,1.0
20.27510096,29.6858082,0.464150943,1.508046923,229.0,1.0,8.0,255.0,1.0,1.0
10.02278576,6.885883346,-0.312977099,1.802775638,255.0,1.0,9.0,255.0,1.0,1.0
0.382549075,0.994627594,1.6,9.656603958,258.0,1.0,9.0,255.0,1.0,1.0
0.45905889,0.0,-1.0,8.922895021,252.0,1.0,9.0,255.0,1.0,1.0
0.535568705,1.377176669,1.571428571,5.548085255,232.0,1.0,9.0,255.0,1.0,1.0
1.644961021,0.918117779,-0.441860465,22.2071375,279.0,1.0,9.0,255.0,1.0,1.0
1.683215929,1.644961021,-0.022727273,4.939543802,236.0,1.0,9.0,255.0,1.0,1.0
29.6858082,32.17237719,0.083762887,6.91802391,229.0,1.0,9.0,255.0,1.0,1.0
6.885883346,3.289922043,-0.522222222,1.688807569,255.0,1.0,10.0,255.0,1.0,1.0
0.994627594,0.61207852,-0.384615385,10.61712639,258.0,1.0,10.0,255.0,1.0,1.0
1.644961021,0.573823612,-0.651162791,13.81608706,236.0,1.0,10.0,255.0,1.0,1.0
1.721470836,1.415431577,-0.177777778,9.486832981,225.0,1.0,10.0,255.0,1.0,1.0
32.17237719,35.11800506,0.091557669,4.691248501,229.0,1.0,10.0,255.0,1.0,1.0
3.289922043,3.519451488,0.069767442,1.731051643,255.0,1.0,11.0,255.0,0.0,0.0
0.30603926,0.535568705,0.75,2.06911817,250.0,1.0,11.0,255.0,0.0,0.0
0.573823612,0.956372687,0.666666667,23.19616827,236.0,1.0,11.0,255.0,0.0,0.0
4.39931436,1.032882502,-0.765217391,13.62461824,232.0,1.0,11.0,255.0,0.0,0.0
35.11800506,13.15968817,-0.625272331,8.752712569,229.0,1.0,11.0,255.0,0.0,0.0
3.519451488,3.442941673,-0.02173913,0.99380799,255.0,1.0,12.0,255.0,0.0,0.0
0.535568705,0.0,-1.0,1.943067216,250.0,1.0,12.0,255.0,0.0,0.0
0.535568705,0.879862872,0.642857143,3.523970395,270.0,1.0,12.0,255.0,0.0,0.0
0.650333427,3.672471118,4.647058824,8.206883768,234.0,1.0,12.0,255.0,0.0,0.0
0.688588335,0.0,-1.0,14.53444185,258.0,1.0,12.0,255.0,0.0,0.0
13.15968817,7.230177513,-0.450581395,4.150228909,229.0,1.0,12.0,255.0,0.0,0.0
3.442941673,2.104019911,-0.388888889,1.0,255.0,1.0,13.0,255.0,1.0,0.0
0.61207852,1.836235559,2.0,16.65082581,230.0,1.0,13.0,255.0,1.0,0.0
2.869118061,3.710726025,0.293333333,15.13274595,236.0,1.0,13.0,255.0,1.0,0.0
3.672471118,0.0,-1.0,9.264042595,234.0,1.0,13.0,255.0,1.0,0.0
7.230177513,6.962393161,-0.037037037,5.058541586,229.0,1.0,13.0,255.0,1.0,0.0
2.104019911,1.262411947,-0.4,0.99380799,255.0,1.0,14.0,255.0,1.0,1.0
0.841607964,0.0,-1.0,7.202071557,258.0,1.0,14.0,255.0,1.0,1.0
1.453686484,0.0,-1.0,9.602607429,225.0,1.0,14.0,255.0,1.0,1.0
6.962393161,2.218784634,-0.681318681,10.46428937,229.0,1.0,14.0,255.0,1.0,1.0
1.262411947,3.136902413,1.484848485,1.118033989,255.0,1.0,15.0,255.0,1.0,1.0
0.61207852,0.229529445,-0.625,16.73349934,280.0,1.0,15.0,255.0,1.0,1.0
1.262411947,2.027510096,0.606060606,17.9267646,270.0,1.0,15.0,255.0,1.0,1.0
2.907372968,0.0,-1.0,9.149771427,244.0,1.0,15.0,255.0,1.0,1.0
3.136902413,2.983882783,-0.048780488,1.437398936,255.0,1.0,16.0,255.0,0.0,0.0
0.535568705,0.0,-1.0,8.135648438,252.0,1.0,16.0,255.0,0.0,0.0
9.525471961,0.0,-1.0,2.778488798,234.0,1.0,16.0,255.0,0.0,0.0
10.17580539,30.94822015,2.041353383,5.473452081,232.0,1.0,16.0,255.0,0.0,0.0
2.983882783,2.218784634,-0.256410256,0.99380799,255.0,1.0,17.0,255.0,1.0,1.0
2.142274819,8.33956983,2.892857143,11.53829413,229.0,1.0,17.0,255.0,1.0,1.0
2.218784634,1.644961021,-0.25862069,1.801234145,255.0,1.0,18.0,255.0,1.0,0.0
0.229529445,0.497313797,1.166666667,11.23610253,280.0,1.0,18.0,255.0,1.0,0.0
0.61207852,1.912745374,2.125,8.112971866,252.0,1.0,18.0,255.0,1.0,0.0
2.563078801,0.497313797,-0.805970149,6.946221995,234.0,1.0,18.0,255.0,1.0,0.0
2.639588616,2.218784634,-0.15942029,8.803020715,244.0,1.0,18.0,255.0,1.0,0.0
1.644961021,1.874490466,0.139534884,1.301049487,255.0,1.0,19.0,255.0,0.0,0.0
1.912745374,1.338921762,-0.3,6.713568351,252.0,1.0,19.0,255.0,0.0,0.0
2.218784634,1.109392317,-0.5,7.814834669,244.0,1.0,19.0,255.0,0.0,0.0
1.874490466,1.951000281,0.040816327,1.176696811,255.0,1.0,20.0,255.0,0.0,0.0
1.109392317,0.0,-1.0,8.042692269,244.0,1.0,20.0,255.0,0.0,0.0
1.262411947,1.377176669,0.090909091,8.962197702,232.0,1.0,20.0,255.0,0.0,0.0
1.338921762,0.0,-1.0,3.535533906,252.0,1.0,20.0,255.0,0.0,0.0
1.951000281,1.491941392,-0.235294118,9.560608179,217.0,1.0,20.0,255.0,0.0,0.0
1.951000281,0.726843242,-0.62745098,1.126734774,255.0,1.0,21.0,255.0,0.0,0.0
1.989255189,3.17515732,0.596153846,4.63154223,234.0,1.0,21.0,255.0,0.0,0.0
0.726843242,2.524823893,2.473684211,1.0,255.0,1.0,22.0,255.0,0.0,0.0
0.573823612,0.0,-1.0,7.891767863,244.0,1.0,22.0,255.0,0.0,0.0
2.524823893,0.267784352,-0.893939394,1.118033989,255.0,1.0,23.0,255.0,0.0,1.0
0.229529445,0.0,-1.0,8.381527307,228.0,1.0,23.0,255.0,0.0,1.0
14.15431577,11.39996243,-0.194594595,11.41634517,229.0,1.0,23.0,255.0,0.0,1.0
0.267784352,0.229529445,-0.142857143,1.0,255.0,1.0,24.0,255.0,0.0,0.0
0.45905889,0.61207852,0.333333333,13.6040231,252.0,1.0,24.0,255.0,0.0,0.0
0.61207852,0.30603926,-0.5,13.33609997,234.0,1.0,24.0,255.0,0.0,0.0
0.229529445,0.229529445,0.0,1.118033989,255.0,1.0,25.0,255.0,0.0,0.0
0.30603926,0.573823612,0.875,18.50675552,234.0,1.0,25.0,255.0,0.0,0.0
0.382549075,0.45905889,0.2,26.51886121,217.0,1.0,25.0,255.0,0.0,0.0
0.61207852,0.573823612,-0.0625,24.18677324,252.0,1.0,25.0,255.0,0.0,0.0
0.229529445,0.0,-1.0,1.118033989,255.0,1.0,26.0,255.0,0.0,0.0
0.573823612,0.45905889,-0.2,11.00953571,252.0,1.0,26.0,255.0,0.0,0.0
,,,,,,27.0,255.0,0.0,0.0
,,,,,,28.0,255.0,0.0,0.0
